-0.0064429,-0.0660516,0.958339,140,173,194
-0.00586077,-0.0660114,0.958351,138,171,192
-0.00503634,-0.0660395,0.958832,136,168,190
-0.00498675,-0.0660204,0.958976,136,168,190
-0.0049794,-0.0657567,0.954581,135,168,191
-0.00453935,-0.0660487,0.958819,135,167,189
-0.00449948,-0.066046,0.958635,135,167,188
-0.00402894,-0.0659446,0.958427,134,166,187
-0.00381737,-0.0659876,0.958502,132,165,186
-0.00318974,-0.0659913,0.958839,132,165,185
-0.00313815,-0.0660008,0.958747,132,164,185
-0.00305666,-0.0660098,0.958659,132,164,184
0.00152654,-0.0660126,0.962875,123,134,138
-0.00658097,-0.06576,0.958311,143,178,203
-0.00642945,-0.0658799,0.958306,142,175,198
-0.00623706,-0.0658798,0.958203,138,172,195
-0.00610644,-0.0658831,0.958275,138,172,194
-0.00588886,-0.0658548,0.957972,139,173,196
-0.0055916,-0.065804,0.958014,138,173,196
-0.00533708,-0.0658377,0.958292,138,172,195
-0.00505841,-0.0658393,0.958486,137,171,194
-0.00454263,-0.0657813,0.958323,137,170,193
-0.00397461,-0.0657536,0.958659,136,169,192
-0.00371602,-0.0658225,0.958681,134,167,189
-0.00346599,-0.0658342,0.958944,134,166,188
-0.00330276,-0.0657969,0.958921,134,167,188
-0.00324862,-0.0657865,0.959027,133,167,188
0.000575614,-0.0659479,0.962422,112,132,141
0.000975197,-0.0658457,0.962998,108,127,135
0.00123145,-0.0658748,0.963651,107,124,131
0.00131408,-0.0660356,0.963875,113,128,134
0.0014483,-0.0659525,0.96339,115,129,134
-0.00667156,-0.0656875,0.958935,143,180,205
-0.00656772,-0.0657116,0.958264,144,179,204
-0.00637642,-0.0657111,0.958156,143,178,203
-0.00612854,-0.0656861,0.957919,141,176,201
-0.00589048,-0.0656637,0.957738,141,177,201
-0.00550723,-0.065515,0.957534,138,173,194
-0.00531612,-0.0655208,0.95768,140,174,198
-0.00506201,-0.0656515,0.958216,138,173,198
-0.00477161,-0.0657104,0.95852,138,172,196
-0.00476724,-0.0657124,0.958541,138,172,196
-0.00476724,-0.0657124,0.958541,138,172,196
-0.00454944,-0.0655951,0.958008,137,172,196
-0.00438075,-0.0655384,0.958244,137,173,197
-0.00400736,-0.06571,0.958724,137,170,194
-0.0037249,-0.0656621,0.958911,136,170,193
0.000228912,-0.065699,0.96037,115,136,146
0.000643329,-0.0656865,0.961423,112,132,140
0.000955323,-0.0656332,0.962129,110,128,136
0.00145127,-0.0657712,0.963139,109,124,130
-0.00670431,-0.0655027,0.957518,144,181,206
-0.00588515,-0.0654749,0.95754,142,177,201
-0.00577693,-0.0653529,0.957389,140,174,196
-0.00560157,-0.065354,0.957471,135,166,184
-0.00542747,-0.065355,0.957557,137,167,184
-0.00516544,-0.0654585,0.957638,139,174,198
-0.00417694,-0.065523,0.958361,137,173,196
-0.00146873,-0.0652215,0.95644,127,157,176
0.000307926,-0.0655181,0.959686,116,137,147
0.00110258,-0.0654448,0.961754,111,128,137
0.00110991,-0.0654583,0.961896,111,128,136
-0.00646917,-0.0652938,0.956788,143,180,205
-0.00573902,-0.0652277,0.957374,138,171,191
-0.00514653,-0.0652825,0.957494,139,172,194
-0.00447731,-0.0651719,0.957011,136,172,196
-0.00176289,-0.0652028,0.956641,129,161,180
-0.00156538,-0.0652324,0.956732,127,158,177
-0.00111841,-0.0651694,0.957991,126,156,175
0.000823529,-0.0652324,0.96049,117,136,147
0.00110542,-0.0654465,0.961885,111,128,137
-0.010147,-0.0651047,0.957101,144,165,179
-0.00597913,-0.0650731,0.957373,142,178,203
-0.00594682,-0.0650125,0.957154,142,178,203
-0.00573797,-0.0650334,0.957239,140,175,197
-0.00558018,-0.0650724,0.95719,137,169,184
-0.00444176,-0.0649723,0.956823,137,173,198
-0.00424096,-0.0649948,0.956629,137,172,196
-0.00410462,-0.0649987,0.956068,136,172,195
-0.00103836,-0.0650182,0.958154,125,156,177
-0.000860405,-0.0650982,0.958314,124,154,172
-0.000800618,-0.0649857,0.958463,125,155,175
0.00109147,-0.0652412,0.961181,115,133,143
0.00101501,-0.065078,0.960573,116,136,147
0.00122922,-0.0650692,0.96082,116,134,144
0.0013829,-0.0651499,0.961388,114,131,139
0.00162099,-0.0652797,0.962644,111,126,134
-0.0102027,-0.0649212,0.957318,144,166,182
-0.00992928,-0.0648573,0.95656,144,169,185
-0.00992563,-0.0648559,0.956533,144,169,185
-0.00613559,-0.0649356,0.957564,143,180,207
-0.00613559,-0.0649356,0.957564,143,180,207
-0.0057285,-0.0648359,0.95709,142,179,205
-0.00555766,-0.0648458,0.956957,142,178,203
-0.00535219,-0.0649317,0.956985,139,172,192
-0.00472186,-0.0648365,0.957243,140,176,201
-0.00455732,-0.0648069,0.956598,139,175,200
-0.00463208,-0.0648254,0.95704,140,176,201
-0.00440712,-0.0647726,0.956629,139,175,200
-0.0042706,-0.0647765,0.956068,138,174,198
-0.00413402,-0.0647804,0.955509,137,172,197
-0.00399765,-0.0647843,0.954949,137,173,196
-0.0037515,-0.0647502,0.954141,136,171,194
-0.00138793,-0.0648865,0.957836,131,165,187
-0.00119899,-0.0649472,0.958024,129,162,184
-0.000938908,-0.0648545,0.958253,126,158,179
-0.000423936,-0.0648891,0.959013,123,154,172
-0.000235435,-0.0649824,0.959237,121,149,167
0.000277219,-0.0649532,0.960365,117,144,160
0.000457468,-0.0649425,0.960187,117,142,157
0.000478517,-0.0649815,0.960193,117,142,156
0.00110343,-0.0648662,0.960327,115,137,148
0.0016024,-0.0650716,0.96192,114,131,138
-0.0102642,-0.0647359,0.9575,144,169,186
-0.0103501,-0.0648654,0.957721,144,166,180
-0.00996896,-0.0648441,0.956757,144,169,186
-0.00980624,-0.0648139,0.956797,145,173,192
-0.0066782,-0.064794,0.957023,145,183,210
-0.00670129,-0.0648083,0.957048,145,183,210
-0.00643644,-0.0647752,0.956705,144,182,208
-0.00626667,-0.0647225,0.956733,145,183,209
-0.00601169,-0.0646575,0.957018,145,183,210
-0.00533833,-0.0647569,0.956891,142,179,204
-0.00510858,-0.0646757,0.956872,142,180,206
-0.00414246,-0.0646005,0.955124,138,174,199
-0.004149,-0.0645666,0.955034,139,175,200
-0.00398768,-0.0645615,0.954506,138,175,199
-0.00393872,-0.0645334,0.954567,139,175,199
-0.00368117,-0.0645254,0.953548,137,173,196
-0.00339327,-0.0645401,0.953928,136,173,196
-0.00330904,-0.0645642,0.954407,136,172,196
-0.00167006,-0.0645729,0.956747,131,164,186
-0.0012635,-0.0647158,0.958136,131,164,186
-0.00127574,-0.0647115,0.958088,131,164,186
-0.00127415,-0.064712,0.958097,131,164,186
-0.00110221,-0.0647786,0.958177,129,163,184
-0.000845425,-0.0646884,0.958314,128,161,182
-0.000672969,-0.0647778,0.958449,126,158,178
-0.000316936,-0.0647164,0.959197,124,156,175
0.000316417,-0.0647543,0.960172,118,147,165
0.00053294,-0.0648034,0.959952,117,143,159
-0.0104232,-0.0647076,0.95807,143,169,185
-0.010169,-0.0647049,0.957418,144,172,190
-0.00993626,-0.0646558,0.956626,146,176,198
-0.0066404,-0.0645638,0.956336,146,185,211
-0.00650376,-0.0646155,0.956496,146,184,210
-0.00640496,-0.0645828,0.956338,146,184,210
-0.00626854,-0.0645432,0.956612,146,184,210
-0.00622756,-0.0645873,0.9565,146,184,210
-0.00586676,-0.0643447,0.953759,144,182,208
-0.00557282,-0.0644802,0.956515,144,182,208
-0.00539774,-0.064562,0.956373,144,182,208
-0.00539106,-0.0645639,0.956411,144,182,208
-0.00511124,-0.0644852,0.956645,143,181,207
-0.00488014,-0.064525,0.956775,142,180,206
-0.00472652,-0.0644789,0.956108,142,179,206
-0.0041618,-0.0643906,0.95574,141,178,203
-0.00385771,-0.0642665,0.952867,140,177,201
-0.00365103,-0.0643355,0.953443,139,176,200
-0.00358746,-0.0642782,0.953259,140,176,201
-0.00358411,-0.0642762,0.953247,140,176,201
-0.00340771,-0.0643254,0.953546,139,175,199
-0.00306104,-0.0642732,0.953798,138,174,199
-0.00202739,-0.0645385,0.956423,133,166,188
-0.00183315,-0.0644522,0.956547,132,165,187
-0.00166424,-0.0645566,0.956772,131,164,186
-0.00122538,-0.064528,0.957876,129,163,185
-0.000815837,-0.0644943,0.958059,128,161,182
-0.000786483,-0.0645127,0.95818,128,161,182
-0.000802831,-0.0645081,0.958088,128,161,182
-0.000563869,-0.064606,0.958643,127,159,179
0.000422054,-0.0646506,0.960079,119,148,165
-0.0104649,-0.0645662,0.95865,146,176,196
-0.0105185,-0.0646149,0.958792,145,173,192
-0.010299,-0.064465,0.958465,148,182,206
-0.0101385,-0.0644937,0.9575,148,181,204
-0.00997178,-0.0644647,0.95638,148,180,205
-0.00991347,-0.0644211,0.957022,148,183,209
-0.00706654,-0.0642914,0.956142,147,186,214
-0.00680222,-0.0643375,0.956323,146,186,213
-0.00660704,-0.064367,0.956109,145,184,211
-0.00646108,-0.0644182,0.956309,146,184,210
-0.00491528,-0.0643055,0.956275,142,180,206
-0.00441528,-0.064311,0.956122,142,179,204
-0.00435084,-0.0643395,0.955947,141,179,204
-0.00353221,-0.0641491,0.953232,140,177,201
-0.00335139,-0.0641807,0.953075,140,177,201
-0.00229848,-0.064355,0.956506,136,171,195
-0.00213822,-0.0643516,0.956533,135,169,192
-0.00197925,-0.0643582,0.956518,135,169,191
-0.00171511,-0.0642872,0.95673,131,165,187
-0.00154007,-0.0643898,0.956913,130,164,186
-0.000522328,-0.0644153,0.958456,127,159,179
-0.000464872,-0.0642297,0.957251,127,158,178
0.000271692,-0.0643802,0.959455,123,154,174
0.00048681,-0.0644672,0.959321,120,149,167
0.000538126,-0.0642636,0.958142,120,150,168
-0.0103546,-0.064284,0.958258,148,183,208
-0.0103219,-0.0643561,0.958584,148,183,208
-0.0103215,-0.064356,0.958581,148,183,208
-0.00979006,-0.0643528,0.957209,148,184,210
-0.00676288,-0.064139,0.956108,147,186,215
-0.00656372,-0.0641696,0.955917,146,185,212
-0.0061876,-0.0639921,0.95309,146,184,212
-0.00554253,-0.0642488,0.956302,143,182,209
-0.00486144,-0.0642297,0.956121,142,180,206
-0.00456597,-0.0641611,0.956088,140,177,202
-0.00329879,-0.0641112,0.955967,139,176,201
-0.00311064,-0.0641164,0.956029,139,175,199
-0.00276461,-0.0641153,0.955977,139,175,200
-0.00225518,-0.064177,0.956381,136,172,197
-0.00188988,-0.0641849,0.956543,135,169,192
-0.00126661,-0.0642172,0.95695,129,163,184
-0.00110616,-0.0642128,0.956853,128,161,182
-0.000751244,-0.0641343,0.95711,127,160,181
-0.000519319,-0.0641082,0.956871,127,159,179
0.000233482,-0.0642558,0.958348,123,154,173
0.000459472,-0.0642347,0.958249,122,152,171
-0.0105519,-0.0642416,0.958912,148,181,208
-0.0104146,-0.0641061,0.958052,148,183,209
-0.00696245,-0.0641116,0.956319,147,187,216
-0.00671828,-0.063942,0.955925,147,187,215
-0.00559902,-0.0640275,0.956126,145,182,210
-0.00512492,-0.0639538,0.955842,143,181,207
-0.00484868,-0.0640517,0.955931,142,179,204
-0.00467477,-0.0638939,0.955882,140,177,202
-0.00448801,-0.0638957,0.955793,138,175,200
-0.00427162,-0.0639229,0.95592,140,178,203
-0.00335657,-0.0639502,0.955968,140,176,201
-0.00310297,-0.0639214,0.955881,138,174,198
-0.00290239,-0.0639488,0.955947,138,173,197
-0.00272954,-0.0639535,0.956146,138,173,197
-0.0025081,-0.0639724,0.956332,138,173,197
-0.00139506,-0.0639164,0.956399,134,169,192
-0.00111803,-0.0640264,0.956511,130,164,186
-0.000148243,-0.0639623,0.957246,123,155,176
4.68677E-05,-0.0641046,0.95907,124,155,176
0.000235425,-0.0640688,0.95818,124,155,174
0.000459472,-0.0640446,0.958043,123,153,172
0.000632328,-0.0639621,0.957973,120,149,168
0.000843982,-0.0640651,0.958221,120,149,165
-0.0104755,-0.0639288,0.957844,149,184,211
-0.0104448,-0.063995,0.95767,149,184,210
-0.010285,-0.0638805,0.956933,149,185,211
-0.00712418,-0.063885,0.956271,148,189,217
-0.00707654,-0.0638694,0.955966,148,188,217
-0.00692107,-0.0639105,0.956095,148,187,216
-0.00641183,-0.0637918,0.955919,147,187,214
-0.00640993,-0.0637924,0.955942,147,187,214
-0.00629055,-0.0637327,0.952775,146,186,213
-0.00558337,-0.0638497,0.9557,145,183,211
-0.00542233,-0.0638557,0.955784,144,182,210
-0.00512764,-0.0637711,0.955554,143,181,208
-0.00498103,-0.0637152,0.955516,143,181,207
-0.00484211,-0.0638717,0.955697,142,178,204
-0.00460827,-0.0637101,0.955602,141,179,204
-0.00427148,-0.0637207,0.955736,141,178,204
-0.0033066,-0.0638097,0.955819,140,177,201
-0.0031106,-0.0637466,0.955779,138,174,197
-0.00291971,-0.0638634,0.955937,136,171,194
-0.00272534,-0.0638653,0.956096,135,170,193
-0.00250329,-0.0637635,0.956092,135,170,192
-0.00234423,-0.0638698,0.956313,136,172,194
-0.00160733,-0.0638648,0.956883,136,171,195
-0.00144877,-0.0636953,0.956322,135,170,194
-0.000235615,-0.0638154,0.957242,125,158,179
-5.62957E-05,-0.0638729,0.957319,124,156,176
0.000309986,-0.0638925,0.957869,124,154,174
0.000551965,-0.063868,0.957686,121,151,170
0.000553703,-0.0638685,0.957697,121,151,170
0.000809428,-0.0638813,0.957925,120,150,167
-0.0105485,-0.0637608,0.957648,149,185,212
-0.0103877,-0.0637598,0.957774,149,186,214
-0.0101678,-0.063778,0.956632,149,186,214
-0.00755848,-0.0636178,0.956046,150,191,219
-0.00735692,-0.0636419,0.955871,149,190,219
-0.00715246,-0.0636673,0.955698,149,189,218
-0.00688077,-0.0637123,0.955919,148,188,217
-0.00667589,-0.0637444,0.955737,148,188,216
-0.00639173,-0.0635141,0.953321,147,187,214
-0.00638515,-0.063507,0.953354,147,187,214
-0.00639133,-0.0634933,0.953288,147,187,214
-0.00561363,-0.0635981,0.955822,146,186,213
-0.00544816,-0.0636839,0.955703,145,185,212
-0.00529782,-0.0636693,0.955417,144,184,211
-0.00508104,-0.0635711,0.954936,145,183,211
-0.00507771,-0.0635698,0.954911,145,183,211
-0.00471515,-0.0636624,0.955351,142,180,206
-0.00448241,-0.0636914,0.955568,140,178,203
-0.00406025,-0.0636916,0.955503,139,177,202
-0.00387747,-0.0636933,0.955669,139,177,202
-0.00327891,-0.0636209,0.955451,140,176,201
-0.0032007,-0.063585,0.955555,139,175,199
-0.00304284,-0.0635986,0.955773,137,173,195
-0.0028363,-0.0636799,0.95585,132,167,189
-0.00261492,-0.0635781,0.955658,136,171,193
-0.00246453,-0.0636223,0.955849,136,171,193
-0.00228817,-0.0635394,0.955748,135,171,193
-0.00208663,-0.0636731,0.95593,134,170,193
-0.00182751,-0.0636363,0.956049,134,170,192
-0.00182013,-0.0634978,0.955592,134,169,191
-0.0015679,-0.0636779,0.956213,135,170,194
-0.000541181,-0.0635505,0.956524,130,164,186
-0.000286746,-0.0635886,0.956684,128,161,183
-0.000170596,-0.0636488,0.956985,128,161,182
-1.22297E-05,-0.0637065,0.957367,126,158,179
0.000312488,-0.063705,0.957649,123,155,176
0.000530178,-0.0636782,0.957432,122,153,172
0.000799099,-0.0636819,0.957719,121,151,169
-0.0102503,-0.0636054,0.956606,150,189,216
-0.00656834,-0.063477,0.953991,148,188,216
-0.00561021,-0.0635568,0.955792,146,186,213
-0.0056135,-0.063558,0.955816,146,186,213
-0.00524795,-0.0635016,0.95543,145,184,213
-0.0050029,-0.0635083,0.955,145,184,210
-0.0047638,-0.0634663,0.954817,143,182,207
-0.00441388,-0.0634695,0.954809,142,180,205
-0.00410861,-0.0634419,0.955363,141,180,205
-0.00405811,-0.0634976,0.955269,141,179,204
-0.00389712,-0.0634292,0.954824,141,178,204
-0.00366433,-0.0634527,0.955041,140,177,202
-0.00353133,-0.0635032,0.955445,140,177,202
-0.0033477,-0.0633161,0.954866,140,177,203
-0.00311813,-0.0634312,0.955438,138,174,199
-0.0031621,-0.0634939,0.955478,138,174,199
-0.00302368,-0.0634139,0.955471,138,174,197
-0.0028253,-0.0634984,0.955609,136,171,194
-0.00256442,-0.0634282,0.95561,135,171,195
-0.00228057,-0.0633548,0.955423,134,170,193
-0.00202454,-0.063474,0.955715,133,169,192
-0.0018297,-0.0633192,0.955405,134,168,190
-0.00156513,-0.0634511,0.955532,132,166,188
-0.00140655,-0.0633255,0.955434,131,165,187
-0.00152009,-0.0634719,0.955668,132,167,188
-0.0011199,-0.0633521,0.955837,131,165,187
-0.00109767,-0.0634653,0.955871,133,167,190
-0.000786083,-0.0635161,0.95638,133,168,190
-0.000848913,-0.0634917,0.956214,134,168,190
-0.000545665,-0.0633581,0.956266,130,164,185
-0.000379183,-0.0633882,0.955994,128,163,184
-0.000363553,-0.0633792,0.95601,128,162,184
-0.000126802,-0.0634797,0.956673,128,161,183
0.000270043,-0.0635044,0.957114,125,157,179
0.000497288,-0.0634771,0.956874,123,155,175
0.000858398,-0.0635248,0.957554,121,151,170
0.0010655,-0.0635338,0.957693,120,150,168
-0.010268,-0.0633712,0.956843,150,190,219
-0.00770014,-0.0632322,0.954671,149,190,219
-0.00772353,-0.063395,0.956045,150,191,220
-0.00668923,-0.0632616,0.954222,149,189,217
-0.00650635,-0.0632884,0.953739,148,189,216
-0.00650149,-0.0632798,0.953545,148,189,216
-0.00497618,-0.0633322,0.954926,144,183,210
-0.00447166,-0.0632697,0.954758,141,179,204
-0.00405782,-0.0633055,0.955047,142,180,205
-0.00370614,-0.0632767,0.954756,141,178,205
-0.00352564,-0.0633148,0.954787,140,177,204
-0.00319619,-0.0632286,0.95487,141,177,202
-0.00300201,-0.0632391,0.955159,140,176,200
-0.00281387,-0.0633123,0.955255,138,173,198
-0.00250953,-0.0632164,0.955031,137,173,199
-0.0022732,-0.063176,0.95521,137,173,197
-0.00224224,-0.0632772,0.955229,134,170,194
-0.00202899,-0.0632147,0.955143,133,168,191
-0.0018531,-0.0632862,0.95511,133,167,190
-0.00122457,-0.0632469,0.955461,130,164,187
-0.00105263,-0.0631456,0.955519,128,161,184
-0.00082389,-0.0631883,0.95596,130,163,185
-0.000623879,-0.0632362,0.955954,127,160,182
-0.000389119,-0.063157,0.955727,123,157,178
-0.000326147,-0.0632122,0.956075,126,159,181
-0.000098345,-0.0633045,0.956334,128,161,183
-9.95866E-05,-0.0632978,0.956322,128,161,183
-9.74115E-05,-0.0632984,0.956334,128,161,183
0.000267099,-0.0633153,0.95687,127,158,181
0.000336639,-0.0632054,0.956827,126,158,179
0.000524734,-0.0632024,0.95681,126,158,179
0.000845689,-0.0633292,0.957287,123,153,173
-0.00791756,-0.0632078,0.95515,149,190,217
-0.00754646,-0.063204,0.955214,149,190,218
-0.00676556,-0.0630609,0.953924,148,187,216
-0.00459432,-0.0630966,0.954506,145,182,210
-0.00429925,-0.0631345,0.954924,144,182,209
-0.0038428,-0.0631398,0.954775,143,181,207
-0.00376766,-0.0631198,0.954702,144,182,208
-0.00356651,-0.0631201,0.954773,144,182,208
-0.00328596,-0.0631015,0.954798,142,179,203
-0.00307922,-0.0630886,0.954851,142,177,202
-0.00290627,-0.0630881,0.954918,140,176,200
-0.00246868,-0.0630459,0.955018,143,180,206
-0.00225934,-0.0629819,0.955023,144,181,206
-0.00219187,-0.0631242,0.95523,138,174,198
-0.00203457,-0.0630361,0.954968,138,173,196
-0.00207264,-0.0630949,0.95509,137,172,195
-0.0018364,-0.0631137,0.955061,133,167,189
-0.00181595,-0.0631258,0.95526,133,167,189
-0.00162478,-0.063034,0.955074,132,166,187
-0.00130494,-0.0630259,0.955326,134,168,190
-0.000844289,-0.0630148,0.955662,132,166,189
-0.000631823,-0.0630495,0.955718,123,157,180
-0.000420429,-0.0630576,0.95571,119,153,175
-0.000423406,-0.0630568,0.955693,119,153,175
-9.93884E-05,-0.0629913,0.956048,123,157,178
4.83938E-05,-0.0631568,0.956377,127,160,181
0.00018932,-0.0630741,0.9563,126,158,179
0.000540958,-0.0630162,0.956706,127,159,179
0.000766298,-0.0630581,0.956865,122,153,173
0.000926544,-0.0631192,0.956914,122,152,172
0.00292139,-0.0631274,0.959401,106,129,140
0.00296858,-0.0631643,0.959474,106,128,139
0.00485041,-0.0634617,0.965084,131,133,131
0.00502796,-0.0634702,0.965113,139,138,135
0.0053511,-0.0633311,0.96502,139,139,135
-0.00918493,-0.0629589,0.955865,150,190,218
-0.00482658,-0.0629099,0.954325,147,185,212
-0.00457216,-0.0628793,0.954547,143,181,208
-0.004418,-0.0628752,0.954516,141,179,206
-0.00420906,-0.0628604,0.954699,143,181,208
-0.00404183,-0.0629686,0.954669,145,183,210
-0.00386084,-0.0629707,0.954657,144,182,209
-0.00363456,-0.0629613,0.954682,146,184,210
-0.00348848,-0.0628938,0.954708,143,180,206
-0.00326203,-0.062925,0.954768,139,175,200
-0.00308628,-0.0629422,0.95454,138,174,198
-0.00288507,-0.0628489,0.954703,136,171,196
-0.00275715,-0.062968,0.955024,139,175,200
-0.00253339,-0.0628693,0.954776,142,178,204
-0.00209467,-0.0629115,0.954849,139,175,199
-0.00181971,-0.0629412,0.95501,132,167,189
-0.00162487,-0.0628584,0.954932,124,159,179
-0.00141725,-0.0629547,0.955067,131,165,186
-0.00140687,-0.0627859,0.955004,125,159,181
-0.00130077,-0.0628259,0.955081,125,159,181
-0.00107452,-0.0629587,0.955223,133,167,190
-0.000744193,-0.0628855,0.955507,136,171,194
-0.000548985,-0.0628918,0.955691,131,165,188
-0.000370936,-0.0628912,0.955775,126,160,181
-8.42472E-05,-0.0628154,0.95592,127,160,181
-0.000144522,-0.0628563,0.955944,126,159,180
4.70789E-05,-0.0629102,0.956002,123,156,177
0.000140758,-0.0629027,0.955932,122,155,176
0.000518518,-0.0628277,0.956327,123,154,175
0.000749665,-0.0628552,0.956503,123,154,175
0.000809718,-0.062901,0.956546,123,154,174
0.00110065,-0.0629792,0.957328,121,152,172
0.00167103,-0.0629316,0.95771,119,149,166
0.00181267,-0.0630279,0.957774,119,147,164
0.00269346,-0.0629575,0.958401,110,135,149
0.00286756,-0.0629649,0.95855,108,131,144
0.00306671,-0.0629776,0.958882,108,129,141
0.00323849,-0.0630446,0.959179,106,126,136
0.00501662,-0.063265,0.964956,132,133,131
0.00521949,-0.0632512,0.964783,138,138,135
-0.00941211,-0.0628707,0.955745,150,191,219
-0.00898081,-0.0628821,0.955703,149,190,218
-0.00484894,-0.0626507,0.954454,144,184,209
-0.00470645,-0.0627508,0.954475,142,181,207
-0.00463162,-0.0626423,0.954401,144,183,209
-0.00424623,-0.0626527,0.954502,141,179,206
-0.00405284,-0.0627881,0.954497,141,179,205
-0.00377844,-0.062712,0.954315,139,177,203
-0.0035101,-0.0627003,0.954395,142,179,204
-0.00326091,-0.0627348,0.954548,140,176,201
-0.00308254,-0.0627528,0.954335,138,173,198
-0.00279819,-0.0626722,0.954534,138,175,199
-0.00276055,-0.0626976,0.954795,138,174,199
-0.00243752,-0.0626387,0.954691,141,177,203
-0.00221547,-0.0627576,0.954778,141,178,204
-0.00200266,-0.0627616,0.954813,134,170,194
-0.00200729,-0.0626754,0.954757,139,176,201
-0.00182712,-0.06276,0.954813,107,143,165
-0.00162288,-0.0626837,0.954808,123,158,179
-0.00133813,-0.0626216,0.95498,128,162,185
-0.00117637,-0.0626178,0.954879,126,160,182
-0.00105108,-0.0627838,0.955117,133,167,191
-0.000676931,-0.0627236,0.955393,136,171,193
-0.000457804,-0.0627153,0.955587,133,168,189
-0.000262035,-0.0627195,0.95577,135,168,190
-8.95645E-05,-0.062639,0.955772,134,167,189
0.000116882,-0.0627303,0.955967,126,159,180
0.000266058,-0.0627868,0.956056,122,154,175
0.000288464,-0.0627297,0.95601,123,155,176
0.000752663,-0.0626578,0.956297,121,151,172
0.000933519,-0.0627305,0.956401,122,154,173
0.00127312,-0.0628103,0.957148,122,153,172
0.00168452,-0.062685,0.957227,120,151,168
0.00184484,-0.0626789,0.957115,117,147,164
0.00178492,-0.0628384,0.957358,119,149,165
0.00198126,-0.0626663,0.95687,116,145,161
